movie_title,gross,budget,genres,title_year,duration,profit,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,profit_norm
Inescapable ,4063.0,4000000.0,Drama|Mystery|Romance|Thriller,2012.0,93.0,-3995937.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.9585844481877687
Desert Dancer ,143653.0,4000000.0,Biography|Drama,2014.0,104.0,-3856347.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9585954077656371
Defendor ,37606.0,3500000.0,Comedy|Crime|Drama,2009.0,95.0,-3462394.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586263380513308
The Good Heart ,19959.0,3800000.0,Drama,2009.0,99.0,-3780041.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958601398750298
The History Boys ,2706659.0,2000000.0,Comedy|Drama,2006.0,109.0,706659.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9589536613623918
Unknown ,61094903.0,30000000.0,Action|Mystery|Thriller,2011.0,113.0,31094903.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9613395222865413
The Witch ,25138292.0,3500000.0,Horror|Mystery,2015.0,92.0,21638292.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9605970588964295
The Secret in Their Eyes ,20167424.0,2000000.0,Drama|Mystery|Thriller,2009.0,129.0,18167424.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9603245519251784
Pootie Tang ,3293258.0,3000000.0,Action|Adventure|Comedy|Musical,2001.0,81.0,293258.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9589212041630911
Trollhunter ,252652.0,19900000.0,Comedy|Drama|Fantasy|Horror,2010.0,103.0,-19647348.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9573556147641361
Ira & Abby ,220234.0,3500000.0,Comedy|Romance,2006.0,101.0,-3279766.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.958640676655722
The Watch ,34350553.0,68000000.0,Action|Comedy|Sci-Fi,2012.0,102.0,-33649447.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9562562731615027
Winter Passing ,101228.0,3500000.0,Comedy|Drama,2005.0,98.0,-3398772.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586313331818068
D.E.B.S. ,96793.0,3500000.0,Action|Comedy|Romance,2004.0,91.0,-3403207.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9586309849782977
The Masked Saint ,123777.0,3500000.0,Action|Biography|Crime|Drama|Family|Fantasy,2016.0,105.0,-3376223.0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.958633103563076
Time to Choose ,29233.0,3500000.0,Documentary,2015.0,100.0,-3470767.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958625680665089
March of the Penguins ,77413017.0,8000000.0,Documentary,2005.0,80.0,69413017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9643479781512403
Margin Call ,5354039.0,3500000.0,Biography|Drama|Thriller,2011.0,107.0,1854039.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9590437451825411
Choke ,2926565.0,3000000.0,Comedy|Drama,2008.0,92.0,-73435.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588924141316613
Whiplash ,13092000.0,3300000.0,Drama|Music,2014.0,107.0,9792000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9596669753687711
City of God ,7563397.0,3300000.0,Crime|Drama,2002.0,135.0,4263397.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9592329102130868
The Hunt ,610968.0,3800000.0,Drama,2012.0,115.0,-3189032.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586478004205927
Bella ,8108247.0,3300000.0,Drama|Romance,2006.0,91.0,4808247.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9592756878189439
Maria Full of Grace ,6517198.0,3000000.0,Crime|Drama,2004.0,101.0,3517198.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591743241679128
Beginners ,5776314.0,3200000.0,Comedy|Drama|Romance,2010.0,105.0,2576314.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9591004528915812
The Original Kings of Comedy ,38168022.0,3000000.0,Comedy|Documentary,2000.0,115.0,35168022.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9616593135670611
Paranormal Activity 2 ,84749884.0,3000000.0,Horror,2010.0,98.0,81749884.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9653165780118221
Bowling for Columbine ,21244913.0,4000000.0,Crime|Documentary|Drama,2002.0,120.0,17244913.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9602521231613775
The Purge ,64423650.0,3000000.0,Horror|Sci-Fi|Thriller,2013.0,85.0,61423650.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9637207119448089
Sinister ,48056940.0,3000000.0,Horror|Mystery,2012.0,110.0,45056940.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9624357185162355
Martin Lawrence Live: Runteldat ,19184015.0,3000000.0,Biography|Comedy|Documentary,2002.0,113.0,16184015.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9601688292704009
Dave Chappelle's Block Party ,11694528.0,3000000.0,Comedy|Documentary|Music,2005.0,100.0,8694528.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.959580809956905
Next Day Air ,10017041.0,3000000.0,Action|Comedy|Crime,2009.0,84.0,7017041.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9594491060425864
Phat Girlz ,7059537.0,3000000.0,Comedy,2006.0,99.0,4059537.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9592169046285588
Before Midnight ,8114507.0,3000000.0,Drama|Romance,2013.0,109.0,5114507.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9592997330966714
Real Women Have Curves ,5844929.0,3000000.0,Comedy|Drama,2002.0,90.0,2844929.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591215425613937
Whipped ,4142507.0,3000000.0,Comedy|Romance,2000.0,82.0,1142507.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9589878809346734
Thirteen Conversations About One Thing ,3287435.0,4500000.0,Drama,2001.0,104.0,-1212565.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588029780407004
Tsotsi ,2912363.0,3000000.0,Crime|Drama,2005.0,94.0,-87637.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588912990953056
DysFunktional Family ,2223990.0,3000000.0,Comedy|Documentary,2003.0,89.0,-776010.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588372531214105
Tusk ,1821983.0,3000000.0,Comedy|Drama|Horror,2014.0,102.0,-1178017.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9588056904950036
Oldboy ,2181290.0,3000000.0,Drama|Mystery|Thriller,2003.0,120.0,-818710.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9588339006321565
Letters to God ,2848578.0,3500000.0,Drama|Family,2010.0,110.0,-651422.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9588470348528202
Hobo with a Shotgun ,703002.0,3000000.0,Action|Comedy|Thriller,2011.0,86.0,-2296998.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9587178363550025
Compadres ,3105269.0,3000000.0,Action|Comedy,2016.0,101.0,105269.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9589064446524965
Love's Abiding Joy ,252726.0,3000000.0,Drama|Family|Western,2006.0,87.0,-2747274.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9586824840025111
Bachelorette ,418268.0,3000000.0,Comedy|Romance,2012.0,87.0,-2581732.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9586954811401248
Tim and Eric's Billion Dollar Movie ,200803.0,3000000.0,Comedy,2012.0,93.0,-2799197.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586784073912806
The Gambler ,33631221.0,25000000.0,Crime|Drama|Thriller,2014.0,111.0,8631221.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9595758395579072
Summer Storm ,95016.0,2700000.0,Comedy|Drama|Romance|Sport,2004.0,98.0,-2604984.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9586936555644775
Fort McCoy ,73678.0,3000000.0,Drama|History|War,2011.0,100.0,-2926322.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9586684264733315
Chain Letter ,143000.0,5000000.0,Horror|Thriller,2009.0,88.0,-4857000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9585168438679886
The Divide ,22000.0,3000000.0,Drama|Sci-Fi|Thriller,2011.0,122.0,-2978000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9586643690976951
Alice in Wonderland ,334185206.0,200000000.0,Adventure|Family|Fantasy,2010.0,108.0,134185206.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9694334129893547
Tanner Hall ,5005.0,3000000.0,Drama,2009.0,96.0,-2994995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586630347755669
Cinderella ,201148159.0,95000000.0,Drama|Family|Fantasy|Romance,2015.0,105.0,106148159.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.9672321507227413
Boynton Beach Club ,3123749.0,1500000.0,Comedy|Romance,2005.0,105.0,1623749.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9590256645092313
Freakonomics ,100675.0,3000000.0,Documentary,2010.0,93.0,-2899325.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958670546078774
High Tension ,3645438.0,2200000.0,Horror,2003.0,89.0,1445438.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9590116648438592
Hustle & Flow ,22201636.0,8000000.0,Crime|Drama|Music,2005.0,116.0,14201636.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9600131874836312
Diary of the Dead ,952620.0,2000000.0,Horror,2007.0,95.0,-1047380.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9588159471493055
Beer League ,475000.0,2800000.0,Comedy|Sport,2006.0,86.0,-2325000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.958715637844368
A Haunted House ,40041683.0,2500000.0,Comedy|Fantasy,2013.0,86.0,37541683.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9618456759322929
2016: Obama's America ,33349949.0,2500000.0,Documentary,2012.0,87.0,30849949.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9613202903040412
Halloween II ,33386128.0,15000000.0,Horror,2009.0,119.0,18386128.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9603417229511697
Kevin Hart: Let Me Explain ,32230907.0,2500000.0,Comedy|Documentary,2013.0,75.0,29730907.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9612324313747697
Garden State ,26781723.0,2500000.0,Comedy|Drama|Romance,2004.0,102.0,24281723.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9608046016135601
Robot & Frank ,3325638.0,2500000.0,Comedy|Crime|Drama|Sci-Fi,2012.0,89.0,825638.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.958963002716466
My Life Without Me ,395592.0,2000000.0,Drama|Romance,2003.0,106.0,-1604408.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9587722134166536
The Spectacular Now ,6851969.0,2500000.0,Comedy|Drama|Romance,2013.0,95.0,4351969.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9592398642336538
Religulous ,12995673.0,2500000.0,Comedy|Documentary|War,2008.0,101.0,10495673.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9597222225858884
Fuel ,173783.0,2500000.0,Documentary,2008.0,112.0,-2326217.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587155422944986
Valley of the Heart's Delight ,118666.0,2500000.0,Drama,2006.0,100.0,-2381334.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587112149139314
Dodgeball: A True Underdog Story ,114324072.0,20000000.0,Comedy|Sport,2004.0,92.0,94324072.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9663038105680076
Eye of the Dolphin ,71904.0,2500000.0,Comedy|Drama|Family,2006.0,100.0,-2428096.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9587075435063788
8: The Mormon Proposition ,99851.0,2500000.0,Documentary,2010.0,80.0,-2400149.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587097376988186
The Other End of the Line ,115504.0,14000000.0,Comedy|Drama|Romance,2008.0,106.0,-13884496.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9578080714246281
Anatomy ,5725.0,8400000.0,Horror|Thriller,2000.0,103.0,-8394275.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9582391231085899
Sleep Dealer ,75727.0,2500000.0,Drama|Romance|Sci-Fi|Thriller,2008.0,90.0,-2424273.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.958707843660159
Super ,322157.0,2500000.0,Comedy|Crime|Drama,2010.0,96.0,-2177843.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587271915272992
Thr3e ,978908.0,2400000.0,Drama|Horror|Mystery|Thriller,2006.0,101.0,-1421092.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9587866060377334
This Is England ,327919.0,1500000.0,Crime|Drama,2006.0,101.0,-1172081.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588061565459688
Go for It! ,178739.0,2450000.0,Drama|Musical,2011.0,105.0,-2271261.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9587198570345326
The Last Sin Eater ,379643.0,2200000.0,Drama,2007.0,117.0,-1820357.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587552586929549
Do You Believe? ,12985267.0,2300000.0,Drama,2015.0,120.0,10685267.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597371081092524
Elling ,313436.0,15500000.0,Comedy|Drama,2001.0,89.0,-15186564.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9577058426429392
Mi America ,3330.0,2100000.0,Crime|Drama,2015.0,125.0,-2096670.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587335646329251
It Follows ,14673301.0,2000000.0,Horror|Mystery,2014.0,100.0,12673301.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9598931938849385
Silent House ,12555230.0,2000000.0,Drama|Horror|Mystery|Thriller,2011.0,86.0,10555230.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9597268985625279
The Lives of Others ,11284657.0,2000000.0,Drama|Thriller,2006.0,137.0,9284657.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9596271425360862
Courageous ,34522221.0,2000000.0,Drama,2011.0,129.0,32522221.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9614515847750001
The Triplets of Belleville ,7002255.0,9500000.0,Animation|Comedy|Drama,2003.0,80.0,-2497745.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587020751802884
Before Sunset ,5792822.0,2700000.0,Drama|Romance,2004.0,80.0,3092822.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.95914100529251
Amores Perros ,5383834.0,2000000.0,Drama|Thriller,2000.0,115.0,3383834.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.959163853409672
Thirteen ,4599680.0,1500000.0,Drama,2003.0,100.0,3099680.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959141543732119
Winter's Bone ,6531491.0,2000000.0,Drama,2010.0,100.0,4531491.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9592539589778195
Me and You and Everyone We Know ,3885134.0,2000000.0,Comedy|Drama,2005.0,91.0,1885134.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9590461865327369
We Are Your Friends ,3590010.0,2000000.0,Drama|Music|Romance,2015.0,96.0,1590010.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9590230155716448
Harsh Times ,3335839.0,2000000.0,Action|Crime|Drama|Thriller,2005.0,116.0,1335839.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9590030599382442
Captive ,2557668.0,2000000.0,Crime|Drama|Thriller,2015.0,97.0,557668.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9589419636872991
Full Frontal ,2506446.0,2000000.0,Comedy|Romance,2002.0,101.0,506446.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9589379421134214
Shortbus ,1984378.0,2000000.0,Comedy|Drama|Romance,2006.0,101.0,-15622.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.958896953182276
Waltz with Bashir ,2283276.0,1500000.0,Animation|Biography|Documentary|Drama|History|War,2008.0,90.0,783276.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9589596767644804
"The Book of Mormon Movie, Volume 1: The Journey ",1098224.0,2000000.0,Adventure,2003.0,120.0,-901776.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588273789021241
No End in Sight ,1430185.0,2000000.0,Documentary|War,2007.0,102.0,-569815.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.958853442032927
The Diary of a Teenage Girl ,1477002.0,2000000.0,Drama|Romance,2015.0,102.0,-522998.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9588571177586743
In the Shadow of the Moon ,1134049.0,2000000.0,Documentary|History,2007.0,100.0,-865951.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9588301916170545
Inside Deep Throat ,653621.0,2000000.0,Biography|Documentary|History,2005.0,89.0,-1346379.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9587924719517765
The Virginity Hit ,535249.0,3400000.0,Comedy,2010.0,86.0,-2864751.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586732605744056
House of D ,371081.0,6000000.0,Comedy|Drama,2004.0,96.0,-5628919.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9584562384779993
Saint John of Las Vegas ,100669.0,3800000.0,Comedy|Drama,2009.0,85.0,-3699331.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586077355045768
Stonewall ,186354.0,13500000.0,Drama,2015.0,129.0,-13313646.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578528903588367
The Missing Person ,17580.0,1500000.0,Drama,2009.0,95.0,-1482420.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587817910152281
London ,12667.0,14000.0,Drama|Romance,2005.0,92.0,-1333.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9588980750492303
Sherrybaby ,198407.0,2000000.0,Drama,2006.0,96.0,-1801593.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587567319039236
Stealing Harvard ,13973532.0,25000000.0,Comedy|Crime,2002.0,85.0,-11026468.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9580324627163831
Gangster's Paradise: Jerusalema ,4958.0,2000000.0,Action|Crime|Drama,2008.0,119.0,-1995042.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587415437143751
The Ghastly Love of Johnny X ,2436.0,2000000.0,Comedy|Fantasy|Musical|Sci-Fi,2012.0,106.0,-1997564.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.958741345705525
Northfork ,1420578.0,1900000.0,Drama|Fantasy,2003.0,103.0,-479422.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9588605390249914
Buried ,1028658.0,3000000.0,Drama|Mystery|Thriller,2010.0,95.0,-1971342.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9587434044636801
One to Another ,18435.0,1400000.0,Drama,2006.0,95.0,-1381565.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958789709406416
Carrie ,35266619.0,30000000.0,Drama|Fantasy|Horror,2013.0,100.0,5266619.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9593116758096789
Man on Wire ,2957978.0,1000000.0,Biography|Crime|Documentary|History|Thriller,2008.0,90.0,1957978.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9590519057066765
Brotherly Love ,444044.0,1900000.0,Drama,2015.0,89.0,-1455956.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587838687734394
The Last Exorcism ,40990055.0,1800000.0,Drama|Horror|Thriller,2010.0,87.0,39190055.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.961975093951421
El crimen del padre Amaro ,5709616.0,1800000.0,Drama|Romance,2002.0,118.0,3909616.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9592051339367212
Beasts of the Southern Wild ,12784397.0,1800000.0,Drama|Fantasy,2012.0,93.0,10984397.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9597605935919358
Songcatcher ,3050934.0,1800000.0,Drama|Music,2000.0,109.0,1250934.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9589963938234873
The Greatest Movie Ever Sold ,638476.0,1500000.0,Comedy|Documentary,2011.0,90.0,-861524.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588305391924626
Travelers and Magicians ,505295.0,1800000.0,Adventure|Drama,2003.0,108.0,-1294705.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587965290133623
May ,145540.0,500000.0,Drama|Horror,2002.0,93.0,-354460.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9588703501201241
In the Bedroom ,35918429.0,1700000.0,Crime|Drama,2001.0,138.0,34218429.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9615847585242444
I Spit on Your Grave ,92401.0,2000000.0,Horror|Thriller,2010.0,105.0,-1907599.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9587484090941842
My Summer of Love ,992238.0,1700000.0,Drama|Romance,2004.0,86.0,-707762.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9588426114513079
The Lunchbox ,4231500.0,1000000.0,Drama|Romance,2013.0,104.0,3231500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9591518932668609
Yes ,396035.0,1000000.0,Drama|Romance,2004.0,100.0,-603965.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.95885076082665
Caramel ,1060591.0,1300000.0,Comedy|Drama|Romance,2007.0,95.0,-239409.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9588793830765919
The Bubble ,155972.0,1500000.0,Comedy|Drama|Romance,2006.0,90.0,-1344028.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.958792656534967
I Love Your Work ,2580.0,1650000.0,Drama|Mystery,2003.0,111.0,-1647420.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9587688364314593
Dawn of the Dead ,58885635.0,26000000.0,Action|Horror|Thriller,2004.0,110.0,32885635.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9614801173635198
Waitress ,19067631.0,2000000.0,Comedy|Drama|Romance,2007.0,108.0,17067631.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9602382042855006
The Squid and the Whale ,7362100.0,1500000.0,Comedy|Drama,2005.0,88.0,5862100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95935842858845
Kissing Jessica Stein ,7022940.0,1000000.0,Comedy|Drama|Romance,2001.0,97.0,6022940.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9593710565596825
